location_id,display_name,url,cover_image,reviews_count,tags_desc,address,review_rating,feature_reviews
360,黄果树瀑布,https://www.tripadvisor.cn/Attraction_Review-g1854964-d486973-Reviews-Huangguoshu_Water_Falls-Zhenning_County_Anshun_Guizhou.html,https://dimg04.c-ctrip.com/images/02Y2n120008okl4uo377F_R_1080_808_Q90.jpg,626,"公园,景点与地标,瀑布",561022 贵州省 镇宁布依族苗族自治县安顺市 鎮寧布依族苗族自治縣,4.5,"['参观亚洲最大的瀑布之一贵州省黄果树瀑布，是一次与大自然力量的惊人邂逅。 70 米高的水流轰鸣而下，营造出迷人的薄雾，衬托出郁郁葱葱的环境。水帘洞是一个独特的特色，从瀑布后面可以欣赏到惊心动魄的景色。附近的盆景花园展示了多样化的植物群，增添了该地区的宁静。每个小时，瀑布的美丽都会发生变化，尤其是在日落的金色光芒下。这次旅行不仅仅是观光，更是一次旅行。这是一次身临其境的体验，感受大自然最伟大奇观之一的令人敬畏的力量和宁静。', '好地方。从广州开车有点远不过值得去的地方。我们去的时候人比较少。人多了那应该不好玩了吧。贵州是中国最好玩的地方之一。', '【黄果树瀑布】\n黄果树瀑布是中国和亚洲第一大瀑布，古称白水河瀑布，亦名“黄葛墅”瀑布或“黄桷树”瀑布，因本地广泛分布着“黄葛榕”而得名。 瀑布宽30米（夏季可达40米），落差66米，流量达每秒2000多立方米。以水势浩大著称，为亚洲最大瀑布，也是世界著名大瀑布之一。\n黄果树瀑布的水帘洞、陡坡塘等景区是86版电视剧《西游记》的取景地。\n交通\n没有铁路直达黄果树，可以到贵阳、安顺、关岭这三个火车站，然后转乘客车\n🚌在贵阳市金阳客车站坐直达黄果树的大巴，车程2小时\n🚌在安顺客运东站坐至黄果树的大巴，票价20元/人，车程约1小时\n安顺西站-黄果树大巴，旺季半小时一班，淡季估计会延长，半小时车程 22元\n🚌关岭高铁站🔁黄果树8:00-18:00 每40分钟一班，票价15，约40分钟路程(旺季)\n淡季8:00-10-12-14-16-18 每两小时一班\n关岭高铁站直达黄果树 四班\n9:00，12:00，16:00，17:00\n关岭高铁站—关岭汽车站-—黄果树\n关岭高铁站坐1路车2元到关岭汽车站\n这是2020.10.23日关岭汽车站到黄果树的时刻表8:00，9:30，12:00，14:00，16:00，18:00，18:30\n夏天一小时一班\n景区开放时间\n07:00-18:30(陡坡塘、大瀑布区)\n07:00-18:00(天星桥景区)\n06:00-19:30(观光车运营时间)\n08:30-18:00(索道运行时间)\n08:00-18:30(天星桥摆渡车运行时间) \n成人票\n黄果树景区160人民币\n黄果树奇石馆70人民币\n天星桥索道票10人民币\n景区观光车50人民币\n黄果树大扶梯：\n50元/人（往返）30元/人（单程）']"
361,玄武湖,https://www.tripadvisor.cn/Attraction_Review-g294220-d1799163-Reviews-Xuanwu_lake-Nanjing_Jiangsu.html,https://dimg04.c-ctrip.com/images/02Y5q12000ajxkzejB40B_R_1080_808_Q90.jpg,677,水域,210042 江苏省 南京市 玄武区玄武巷1号玄武湖公园内,4.5,"['玄武湖是江南仅存的一座皇家园林，被誉为“金陵明珠（今南京）”。这里是南京市区观赏日落融入城市天际线的最佳地点。泛舟玄武湖，又是欣赏玄武湖美景的另一种方式，犹如进入一幅如画的画卷。玄武湖还是城市的“鸟类客厅”，可以观赏候鸟等鸟类奇观。', '玄武湖是江南仅存的一座皇家园林，被誉为“金陵明珠（今南京）”。这里是南京市区观赏日落融入城市天际线的最佳地点。泛舟玄武湖，又是欣赏玄武湖美景的另一种方式，犹如进入一幅如画的画卷。玄武湖还是城市的“鸟类客厅”，可以观赏候鸟等鸟类奇观。', '南京的春天来了，人和花都盛开了——一个是为了观赏另一个是欣赏另一个。我避开了去鸡鸣寺的攀登和人群，穿过大门然后左转，沿着湖边走 - 两侧是墙壁 - 这是一个很棒的步行，非常迷人，人们社交，航行，拍照 - 的好地方看到人和一些历史建筑']"
362,昆明龙门,https://www.tripadvisor.cn/Attraction_Review-g298558-d1801219-Reviews-Kunming_Dragon_Gate-Kunming_Yunnan.html,https://dimg04.c-ctrip.com/images/02Y5d120009f0yh2xE5C9_R_1080_808_Q90.jpg,375,景点与地标,"650100 云南省 昆明市 西山区昆明西郊,西山顶部",4.5,"['风景很好，可以远眺滇池，爬山可以选择小道或者公路，非常不错  ，现在这个季节，空气很好，阳光明媚，有空可以去茶马花街逛逛，非常不错，小吃很多，各种各样的。', '昆明旅游必到之处，西山上可以眺望整个昆明市区，和部分滇池的景色。距离市区很近，坐车可以到山脚下，然后转乘公园的车上山。', '昆明市西山龙门，位于昆明市西区，是公园也是登高健行的好去处，里面景区有罗汉崖，灵官殿，真武殿，凌宵宝殿，孝牛泉，玉皇阁，圣父母殿，凤凰岩，慈云洞，龙门，达天阁，穿云洞等景点，昆明大部份的人，都会至达天阁朝拜魁星及文昌帝君，祈求科举功名，升官发财，由高处眺望滇池，景色非常美丽，是昆明的最佳景点。']"
363,色拉寺,https://www.tripadvisor.cn/Attraction_Review-g294223-d325695-Reviews-Sera_Monastery-Lhasa_Tibet.html,https://dimg04.c-ctrip.com/images/02Y5x120009f2fyevC0D6_R_1080_808_Q90.jpg,716,"圣地与宗教景点,古迹",850000 西藏自治区 拉萨市 色拉乌孜山 城关区,4.5,"['色拉寺，“三大”格鲁派（黄教）大学寺院之一。看僧侣辩论很有趣。', '色拉寺全称“色拉大乘寺”，藏传佛教格鲁派六大主寺之一。与哲蚌寺、甘丹寺合称拉萨三大寺，是三大寺中建成最晚的一座。\n关于色拉寺寺名来源有两种说法：一说该寺在奠基兴建时下了一场较猛的冰雹，冰雹藏语发音为“色拉”，故该寺建成后取名为“色拉寺”，意为“冰雹寺”；一说该寺兴建在一片野蔷薇花盛开的地方，故取名“色拉寺”，野蔷薇藏语发音也为“色拉”。寺院全称为“色拉大乘寺”。\n门票：50\n交通：6、16、24路公交可达\n开放时间：9:00-16:00\n辨经时间：15:00开始 ，周日停辨', '色拉寺全稱“色拉大乘寺”，藏傳佛教格魯派六大主寺之一。與哲蚌寺、甘丹寺合稱拉薩三大寺，是三大寺中建成最晚的一座。\n關於色拉寺寺名來源有兩種說法：一說該寺在奠基興建時下了一場較猛的冰雹，冰雹藏語發音為“色拉”，故該寺建成后取名為“色拉寺”，意為“冰雹寺”；一說該寺興建在一片野薔薇花盛開的地方，故取名“色拉寺”，野薔薇藏語發音也為“色拉”。寺院全稱為“色拉大乘寺”。\n門票：50\n交通：6、16、24路公交可達\n開放時間：9:00-16:00\n辨經時間：15:00開始 ，周日停辨']"
364,上海城市规划展示馆,https://www.tripadvisor.cn/Attraction_Review-g308272-d554654-Reviews-Shanghai_Urban_Planning_Exhibition_Hall-Shanghai.html,https://dimg04.c-ctrip.com/images/02Y4b120009dkm69vCF11_R_1080_808_Q90.jpg,1395,特色博物馆,200003 中国 上海市 黄浦区人民大道100号,4.5,"['上海城市规划展示馆于2000年年初建成，2000年2月25日正式对外开放。上海城市规划展示馆作为上海对外宣传的重要窗口，在上海市委、市政府的领导下，以“城市、人、环境、发展”为展示的主题，向上海人民乃至世人展示了上海城市规划建设发展的成就，让市民知晓城市规划，参与城市规划，架起了市政府与市民间的沟通桥梁。经过七年的努力，上海城市规划展示馆，成为了上海市文明单位', '作为上海解放70周年的集体活动，这是一个了解上海的历史以及将来的好地方。工作日的上午人不是很多，最值得看的就是最上面的上海模型了', '本身满怀期待进去参观，了解上海市的发展，但发现其实提供的资讯不多。展览带很多不同的互动设施，但有点陈旧。']"
365,鼓浪屿环岛路,https://www.tripadvisor.cn/Attraction_Review-g297407-d1871041-Reviews-Kulangsu_Huandao_Road-Xiamen_Fujian.html,https://dimg04.c-ctrip.com/images/02Y5b12000akbqea01F8A_R_1080_808_Q90.jpg,307,徒步路线,361000 福建省 厦门市 思明区境内,4.5,"['可以从厦门大学外头白城沙滩开始骑行，一路到黄厝，不算很远，路途中也有很多美食，可以看到金门岛，经过一国两制的标语。在夕阳西下的时候感觉很好。', '可以從廈門大學外頭白城沙灘開始騎行，一路到黃厝，不算很遠，路途中也有很多美食，可以看到金門島，經過一國兩制的標語。在夕陽西下的時候感覺很好。', '一个人的旅行选择了厦门。是个适合一个人旅行的城市。小清新的地方。文艺气息特别浓。一个人走在海边。静静地吹着海风。散心。其实挺惬意的。']"
366,中山陵,https://www.tripadvisor.cn/Attraction_Review-g294220-d491400-Reviews-Sun_Yatsen_Mausoleum_Zhongshan_Ling-Nanjing_Jiangsu.html,https://dimg04.c-ctrip.com/images/02Y3b12000ai6cfjlC20C_R_1080_808_Q90.jpg,1698,"古迹,墓地",210009 江苏省 南京市 玄武区中山陵四方城2号,4.5,"['爬上392级台阶绝对是值得的。楼梯两侧都有美丽的树木。登上陵墓之巅，可以看到南京的壮丽景色。', '爬上中山陵光是为了欣赏风景就值得了——陵墓本身很漂亮，蓝色的瓦片屋顶与通常的绿色或棕色有很大的不同。步骤很多，慢慢来！\n\n门票包含在中山风景区100元门票内。', '中山陵系为咗埋葬孙中山嘅地方，可以讲系孙中山嘅墓地，喺呢度可以怀念孙中山先生，对中山先生为中国嘅一切感谢']"
367,西汉南越王博物馆,https://www.tripadvisor.cn/Attraction_Review-g298555-d457131-Reviews-Museum_of_the_Western_Han_Dynasty_Mausoleum_of_the_Nanyue_King-Guangzhou_Guangdong.html,https://dimg04.c-ctrip.com/images/02Y3l120009f1yq2i9209_R_1080_808_Q90.jpg,436,特色博物馆,510030 广东省 广州市 越秀区解放北路867号,4.5,"['这是广州的主要旅游景点，吸引了大量的当地人群。不过，这座陵墓的听说比亲眼目睹的效果更好。博物馆试图通过一些季节性展览来丰富游客的体验，但效果却很不吸引人。陵墓也很小。只有玉石收藏才能引起游客的兴趣。不过入场费很便宜。', '80年代偶然发现的距今已有2000多年历史的帝王陵墓。保存完好的坟墓和一个漂亮的博物馆包含所有发现的文物。非常值得对历史感兴趣的人参观。', '2013年6月28日来的。这个博物馆肯定不是广州最有名的博物馆，但是绝对的“宝藏”博物馆，建议喜欢考古和文博的朋友要安排时间来看一看。因为在这个不大的博物馆内，可以与文物“零距离”。游客不仅可以亲自深入到墓穴最核心的位置一探究竟，而且还能亲眼看看传说中的“丝缕玉衣”。这可都是罕见的待遇，所以大家千万别错过。']"
368,普陀山,https://www.tripadvisor.cn/Attraction_Review-g658407-d321157-Reviews-Putuo_Mountain_Putuoshan-Zhoushan_Zhejiang.html,https://dimg04.c-ctrip.com/images/02Y41120009f15cqh2FFD_R_1080_808_Q90.jpg,656,"圣地与宗教景点,岛屿,山脉",316100 浙江省 舟山市 普陀区普陀山镇,4.5,"['島上環境清幽，參天大樹很多，寺廟大都建在森林里，有別樣的感覺。非常值得遊玩！一上午去了南海觀音 不肯去觀音院 普濟寺。唯一的缺點就是景區公交車太貴了！真的太貴了！太貴了！而且都用汽油的，很不環保！', '岛上环境清幽，参天大树很多，寺庙大都建在森林里，有别样的感觉。非常值得游玩！一上午去了南海观音 不肯去观音院 普济寺。唯一的缺点就是景区公交车太贵了！真的太贵了！太贵了！而且都用汽油的，很不环保！', '普 陀山，相传是观世音菩萨教化众生的道场，与山西五台山、四川峨眉山、安徽九华山并称为中国佛教四大名山。\n\n普陀山是全国最著名最灵异的观音道场，佛教圣地，寺院无论大小，都供奉观音大士。可以说是“观音之乡”。\n景区包括普陀山、洛迦山、朱家尖等。是国家5A级旅游风景区。']"
369,广州塔,https://www.tripadvisor.cn/Attraction_Review-g298555-d2008063-Reviews-Canton_Tower-Guangzhou_Guangdong.html,https://dimg04.c-ctrip.com/images/02Y5b120008ita1rt17D6_R_1080_808_Q90.jpg,3508,景点与地标,广东省 广州市 海珠区阅江西路222号,4.5,"['我们上次去广州的时候曾去过这家餐厅，那是在一个下午，从玻璃窗拍出来的照片还不错！\n这次我们是晚上去的，坐地铁到广州塔站，然后花60元从下层楼梯到一楼餐厅，这样我们就有资格喝两杯饮料，避开人群拥挤，拍到一些可爱的照片俯瞰珠江、珠江新城，再拍几张电视塔的照片，看着色彩绚丽的船只驶过，煞是好看！', '非常商业化的活动。对于普通景观来说价格昂贵。绝对不要把钱浪费在照片上。我们愚蠢地花了 60 多美元买了 4 张照片（在绿屏前拍摄）。他们答应发送数字副本，但从未这样做，也不会回复我的电子邮件。', '我通过 Bonfire Adventures 预订了房间，他们确保我在节日期间获得最好的体验。塔内夜景令人惊叹，是每年广州国际灯光节的主会场之一。我也搭车到了山顶\n']"
370,青城山,https://www.tripadvisor.cn/Attraction_Review-g297463-d319637-Reviews-Mount_Qingcheng-Chengdu_Sichuan.html,https://dimg04.c-ctrip.com/images/02Y18120009f13ru20235_R_1080_808_Q90.jpg,1125,"圣地与宗教景点,山脉",611844 四川省 成都 青城山镇,4.5,"['青城山有两座——“前”和“后”。此列表和此评论针对的是前者，后者更容易访问和经常访问。\n\n2023年11月中旬，我登上了青城山，当时天气是个位数，云雾缭绕，尤其是山顶。\n\n山上有一条包含缆车的环形步道，可以让您在一次旅程中到达大部分景点。我坐缆车上去，然后步行下来。这可以说比相反的方向更难，因为有几个小路段由非常狭窄和陡峭的台阶组成，这些台阶因大雾天气而潮湿。最困难的部分有（有些生锈的）金属链轨作为引导 - 请带上手套！从正门一路上到塔顶大约需要一个小时，步行下山大约需要四个小时。\n\n我不后悔这样做。整条步道可以用“大气”来概括。大部分小径都被郁郁葱葱的大自然所环绕。在某些地方，人们站在巨大的岩层的阴影中。人类建造的各种道教寺庙本身都很美丽，但对周围的自然却表现得十分谦逊。\n\n青城山是一个简单的推荐。', '攀登青城山是一次美好的经历。这是一座山，所以如果你选择爬上去，需要一些时间，而且会有很多楼梯。在攀登之前，您应该确保自己身体健康。如果你只是想看看主要景点，寺庙，那么你可以乘坐电车到山顶。我选择了爬山。它干净、清新，如果你爬上山，你会拍到一些令人惊叹的照片。', '這個景點距離成都市有一定距離，如果參觀完都江堰可以坐101路和高鐵青城山部，這裡是道教為主，可以步行爬山不廢氣力，有茶館可以休息一下，可惜美好的山景，有好多人吸煙者，引致大殺風景，這個景點通常和都江堰一天齊旅遊，。']"
371,灵山大佛,https://www.tripadvisor.cn/Attraction_Review-g297443-d554058-Reviews-Lingshan_Buddhist_Scenic_Spot-Wuxi_Jiangsu.html,https://dimg04.c-ctrip.com/images/02Y0p120009f0z34mCA77_R_1080_808_Q90.jpg,721,纪念碑与雕像,江苏省 无锡市 马山太湖国家公园 滨湖区灵山路,4.5,"['無錫太湖邊的極優異的觀光風景區；大佛風景區規劃非常用心、景觀道路－路由浴佛大典、抱佛腳、拈香、拜佛、求福、、是一日遊行程、、值得推薦👍', '2020年12月29日来的。\n\n灵山大佛是20世纪末新造的景观，如今还是“世界佛教论坛永久会址”。如果不是佛教徒的话，来的意义其实并不大。\n\n在景区里游玩，我有三个建议：\n\n1. 一定要做景区内的摆渡车，省力很多\n2. 用餐考虑景区内的素食自助餐，方便且不贵\n3. 阴雨天来旅游其实更有味道，景区内水汽氤氲出“圣境”的意境，很棒', '2020年12月29日來的。\n\n靈山大佛是20世紀末新造的景觀，如今還是“世界佛教論壇永久會址”。如果不是佛教徒的話，來的意義其實並不大。\n\n在景區里遊玩，我有三個建議：\n\n1. 一定要做景區內的擺渡車，省力很多\n2. 用餐考慮景區內的素食自助餐，方便且不貴\n3. 陰雨天來旅遊其實更有味道，景區內水汽氤氳出“聖境”的意境，很棒']"
372,泰山,https://www.tripadvisor.cn/Attraction_Review-g303761-d1392283-Reviews-Mount_Tai-Tai_an_Shandong.html,https://dimg04.c-ctrip.com/images/02Y60120009f0kgya062D_R_1080_808_Q90.jpg,1695,山脉,271000 山东省 泰安市 泰山区红门路,4.5,"['为登泰山，提前了一天到泰山，晚上就住在泰山红门外的民宿酒店。\r\n赶早八点出发，走中线登封御道登山道。都说上泰山是条艰辛路，尤其后半程的十八盘至南天门最险要的一段。其实不然，紧十八，慢十八，不紧不慢又十八，一跃而上1630石阶。\r\n登顶天下第一名山，古人视为直通帝座的天堂。登高望远泰山顶上置身霄汉，那是一种征服感的喜悦。', '對於朋友安排泰山之旅，抱著莫大的興奮，坐了幾小時的高鐵到了泰山，感覺城市灰濛濛的，到了泰山底下買票搭車整體感覺實在非常一般，一路從山底到登頂，就看到一些前人的塗鴉，刻在石頭上，從某個角度來說，現在有些人到名勝景點刻字其實是一樣的，登山的過程景色非常平凡，無所謂雄偉壯觀或秀麗，整體而言，只能說已經到此一遊而已。']"
373,三亚珠江南田温泉,https://www.tripadvisor.cn/Attraction_Review-g297427-d2051136-Reviews-Sanya_Zhujiang_Nantian_Spa-Sanya_Hainan.html,https://dimg04.c-ctrip.com/images/02Y55120008it3gk3076E_R_1080_808_Q90.jpg,605,温泉与间歇泉,570213 海南省 三亚市 海棠湾镇南田温泉,4.5,"['和北方的温泉不太一样，这次住的别墅，是联排的，每栋两层没有共用通道所以不会互相影响，但楼上可以看到下面的池子，公共区域池子不多，有两个温泉鱼的池子，但鱼比较大，十厘米以上，吃饭温泉里可以解决，味道还不错，不过推荐去外面椰风轩吃，种类多一点，早餐这是在这里', '在珠江溫泉酒店門口有2點半和4點半的班車，司機提前一分鐘開場。到了後買單拿手牌，裏面非常大有幾十個溫泉池，但是有很多俄羅斯人。感覺不是很乾淨，淋浴間的水也不熱，最可怕的是到4點多開始蚊子開始大規模進攻，被咬的全身都是。']"
374,深圳地铁,https://www.tripadvisor.cn/Attraction_Review-g297415-d10781015-Reviews-Shenzhen_Metro-Shenzhen_Guangdong.html,https://dimg04.c-ctrip.com/images/02Y1r120009f525lv8DCD_R_1080_808_Q90.jpg,284,公共交通系统,广东省 深圳市,4.5,"['深圳地鐵很方便快捷，幾乎所有景點也可搭地鐵前往，單程交通費人民幣2元至7元。 鲜為人知道的是原來也有一天票和三天票售賣，分別為人民幣25元及75元，值得大家考慮。 地鐵站中以崗廈北站最美，有「深圳之眼」美稱，值得一遊。', '鉴于其庞大的规模和人口密度，探索深圳的最佳方式是通过其广泛的地铁网络。火车干净、现代、班次频繁，而且价格对旅客来说相当便宜。这也是逃离广东城市交通拥堵的最佳方式。', '乘坐地铁在深圳旅行真的很方便。全市共有18条线路。方便外国人查询去哪里']"
375,蓝月谷,https://www.tripadvisor.cn/Attraction_Review-g303783-d8036308-Reviews-Blue_Moon_Valley-Lijiang_Yunnan.html,https://dimg04.c-ctrip.com/images/02Y4k120009f24hgp4559_R_1080_808_Q90.jpg,282,"景观步行区,水域,山脉",云南省 丽江市 玉龙雪山,4.5,"['攀登玉龙山后，在这里参观了几个小时。高尔夫球车载着我们四处转转，让我们拍下了各种湖泊等令人惊叹的照片。', '我们有蓝天和晴天。颜色真的很好。不完全自然，但拍照的好地方！', '在丽江呆了三天，一天游玩玉龙雪山和蓝月谷，景色真的很美。可能是1月份吧，早上和傍晚还是挺冷的，中午还好。在蓝月谷拍了很多照片，不需要精修就是大片了哈哈']"
376,龙华寺,https://www.tripadvisor.cn/Attraction_Review-g308272-d1237345-Reviews-Longhua_Temple-Shanghai.html,https://dimg04.c-ctrip.com/images/02Y59120009dkppw99BC1_R_1080_808_Q90.jpg,537,圣地与宗教景点,中国 上海市 徐汇区龙华路2853号,4.5,"['也许是上海最美丽的寺庙，位于外面一点，但乘坐地铁很容易到达。建筑群宽敞，游人稀少。', '美丽且维护良好的寺庙。 50元。乘坐地铁很方便。\n \n我确实很喜欢四处闲逛。最低的入场费用。 100%推荐。', '龍華寺是上海一個非常值得参觀的景點，比靜安寺真實，它肅穆而虔誠，如果內心有願望，可以來這裏靜靜地思考或求助。他們的點心也很好吃，甚至比功德林的更好吃。']"
377,印象丽江,https://www.tripadvisor.cn/Attraction_Review-g303783-d1553267-Reviews-Lijiang_Impressions_Show-Lijiang_Yunnan.html,https://dimg04.c-ctrip.com/images/02Y65120009f1wtbgAF76_R_1080_808_Q90.jpg,713,剧院,云南省 丽江市 古城区国大花马街19-9号,4.5,"['我和我的妻子在那里呆了好几年了。这是我们享受过的最感人的经历之一！', '这是浪费时间。我们有 24 个人去看演出，大多数人都睡着了。\n\n你不会理解他们想传达什么，而且表演者缺乏协调。\n\n大多数时候只是看到他们跑来跑去，大喊大叫。\n\n不值得花时间。请注意，当时海拔超过 4,000 米，您可以想象在强烈的紫外线下坐上一个小时。', '这个节目很棒。演员的服装很有趣，故事的讲述也很形象。玉龙雪山的背影为这场激动人心的演出增添了气氛。']"
378,上海博物馆,https://www.tripadvisor.cn/Attraction_Review-g308272-d311592-Reviews-Shanghai_Museum_Shanghai_Bowuguan-Shanghai.html,https://dimg04.c-ctrip.com/images/02Y6l120009dkoicz0C26_R_1080_808_Q90.jpg,4849,特色博物馆,中国 上海市 人民大道201号,4.5,"['我们的孩子来参观，因为外面下雨，我们决定参观这个博物馆。它最近进行了翻新（为期两个月的项目）。虽然我现在可以熟练地说普通话，但整个博物馆的英语和普通话服务都非常好。免费参观；不过，我们想租用音频设备以及 VR 眼镜。这是一次非凡的经历。一切都是自动的。无需动一根手指即可操作设备。租用音频和 VR 的费用约为 16 加元。您的押金将在归还系统时记入贷方。\n\n博物馆布置得很漂亮，嗯，度过了美好的一天。我们给自己三个小时。差不多是这样。\n\n请注意，每层（四层）都有洗手间。这对于幼儿和老人尤其有帮助。哦，还有一个屋顶花园，可以欣赏城市景观。', '上海博物馆，位于上海市黄浦区人民大道201号，陈列面积共计12000平方米，一楼为中国古代青铜馆、中国古代雕塑馆和展览大厅；二楼为中国古代陶瓷馆、暂得楼陶瓷馆和展览厅；三楼为中国历代书法馆、中国历代绘画馆、中国历代玺印馆；四楼为中国古代玉器馆、中国历代钱币馆、中国明清家具馆、中国少数民族工艺馆和展览厅，是综合性博物馆。', '博物馆免费入场，如果你知道里面有什么！但是你得排队等1个小时。语音导览物有所值。我想你可以在这里待上一整天。']"
379,杭州宋城,https://www.tripadvisor.cn/Attraction_Review-g298559-d1808113-Reviews-Hangzhou_Songcheng-Hangzhou_Zhejiang.html,https://dimg04.c-ctrip.com/images/02Y49120009f1sdlz38BD_R_1080_808_Q90.jpg,638,"景点与地标,主题公园",310008 浙江省 杭州市 西湖区之江路148号,4.5,"['杭州宋城天灯节，我来带你嗨，这个十一假期，有的玩了：\n十一假期快到了，在杭州怎么玩儿？只需要一天，就能带你玩到尽兴。留一天给宋城，你不会失望的，上午睡到自然醒，中午吃了午饭后，去到杭州宋城，先看一场必看的演出《宋城千古情》，“给我一天，还你千年”的体验，可不是每个演出都有的！\n\n看完演出后，可以市井街做香囊、打年糕、画糖画；\n此时，北街临水长廊、西街宋河边的游船和下午茶也开始了；\n如果想做花灯、临摹诗词或者绘许愿河灯，宋城北街雅集可以满足你；\n市井街与城门楼附近的华服NPC走街40分钟与穿越快闪会点燃你的热情，跟着大家一起玩儿吧；\n各种散点演出：《岳家军》《嫦娥下凡》《林冲走街》《王员外一家走街》也纷纷上演了；\n\n傍晚时分，精彩的华灯巡游将沿着北街-演艺广场-市井街-城门-森林剧院-北街-演艺广场进行。接着，天灯盛宴和华服秀在演艺广场如期上演；\n七号剧院旁（宋河旁），河灯也为大家准备好了，一起来放河灯许个愿吧！\n晚间十分，市井街、城门楼夜景、临水长廊、风雨桥、游船等与灯光交相辉映，静谧而迷人…\n\t\n在杭州宋城天灯节现场，玩一回穿越，寻找最好的游玩时光，这样的旅途，真美好！', '【杭州宋城】位於之江路148號的杭州之江旅遊度假區範圍內，這個景區早在1996年5月就開業了，不僅是杭州市第一個大型人造主題公園，也是國內最早的主題樂園、演藝秀，此地距離杭州西湖片區僅有30分鐘車程，從市中心過來的時候可以乘坐地鐵到【閘口站】下車，然後換乘沿線公交在【宋城站】下車即可，景區門口就是專門的站台，下車過馬路就到檢票口，很是方便～\n當然，如果是自駕遊的旅客也完全不用擔心，景區擁有很大的一片停車區域，就算是在清明假期遊客爆滿的情況下，也能滿足旅客的停車需求，而且停車的位置很好找到，就在主幹道的大橋邊上，很是方便。除了這些硬件配置之外，宋城的服務細節也做得挺好，不僅有很大的免費存包區方便外來旅客，還有育嬰室、免費的開水提供等等，對於想泡茶的人還有帶孩子的家庭，都是挺實在的一些功能。\n宋城景區的佔地面積非常巨大，而且建築風格很有特色，大體還原了古畫中的宋代都市風貌，這個在全國範圍內我只有去開封的時候有感受到過，實屬難得。特別是從高處看宋城景區的時候，這種城牆連綿、小橋流水的感覺，讓人更加喜歡～\n剛好這次清明小長假過來，發現杭州宋城也是有了許多春季新項目，大家現在過來就能體驗到，其中比較亮眼的有華服秀、花船遊湖、漢服體驗、鍋莊節目等等，絕對是讓你感受到不一樣的杭州魅力。當然，還有拋繡球、穿越快閃、漢服遊園、捉拿武松等公共節目，既結合了杭州當地文化，也融入了許多現代元素在裏面，比如穿着古裝漢服跳快閃的年輕人們，現場拉廣場觀眾上樓拋繡球互動的土財主，絕對是給你意料之外的驚喜！\n【杭州宋城】園內實在是有太多的節目了，所以也沒辦法在這裏全部給大家介紹出來，好在景區貼心的在入口處、路口都設置了巨大的提示牌，上面有每天詳細的節目名單、時刻表、所在地，大家進來后可以拍張照片保存下，別錯過了節目時間即可。\n不過，雖然說杭州宋城的項目如此之多，但最讓我期待的還是各種劇院內的表演，畢竟宋城作為世界三大演藝秀之列，最拿手的還是舞台表演項目，各種節目都很不錯，比如5號劇院的5D實景劇《大地震》、全息秀《幻影》，8號劇院的《上甘嶺》、10號劇院的《庫克船長》等等，都是非常有深度、有內容的節目，看完引入沉思良久。相對來說，在杭州宋城景區眾多劇院表演之中，我最喜歡還是3號劇院的大型歌舞《宋城千古情》，作為宋城景區的主打項目，這個劇院也是空間最大、燈光最炫的地方，加上專業的演員表演、精妙的節目設計，共同構成了這一場史詩級的表演。\n其中《良渚之光》體現了原始社會古人與天斗的艱辛，《宋宮宴舞》展示了南宋皇室的繁華生活，《金戈鐵馬》則是以杭州英雄岳飛為主題；當然，既是在西湖自然也少不了白娘子的故事，精彩的舞美加上熟悉的千年等一迴音樂，作為90后可以說是瞬間“爺青回”。\n節目的精彩讓人心曠神怡，但其內涵的寓意同樣值得我們去深思，看完千古情之後對於杭州這座城市的了解，也會更深刻一些。\n或許這就是宋城演藝的魅力所在，正如其廣告所講：給我一天，還你千年！']"
380,桂林千古情景区,https://www.tripadvisor.cn/Attraction_Review-g303712-d14790531-Reviews-Guilin_Romance_Park-Yangshuo_County_Guangxi.html,https://dimg04.c-ctrip.com/images/02Y3t12000ai1rno7D48E_R_1080_808_Q90.jpg,122,主题公园,541900 广西壮族自治区 阳朔县 千古情大道,5.0,"['到訪桂林千古情景區，主要是看大型歌舞千古情的演出。以文化和歷史串連場幕，集聲、色、藝的演出，配合舞台特技效果，值得一看的精彩歌舞劇目。', '歌舞与特技都超级棒\n声光效果及设备一流 。\n广场上还有互动式表演\n园区内吃喝购物完善\n数位互动体验馆很有趣👍']"
